0    INFO   Forking Pnode pnode2...
3    INFO   RINAConfig: configuration file: pnode2.properties loaded
7    INFO   RINAConfig: IPCName: pnode2
8    INFO   RINAConfig: The name of the DIF that is going to join  is: DIF1
8    INFO   RINAConfig: User name is: BU
8    INFO   RINAConfig: Pass word is: BU
8    INFO   RINAConfig: IDD name is: idd
9    INFO   RINAConfig: DNSName: localhost
9    INFO   RINAConfig: DNSPort: 21111
9    INFO   RINAConfig: TCPPort: 21115
52   INFO   TCPFlowManager: Registration to DNS finished
0    INFO   Forking Pnode pnode2...
2    INFO   RINAConfig: configuration file: pnode2.properties loaded
7    INFO   RINAConfig: IPCName: pnode2
7    INFO   RINAConfig: The name of the DIF that is going to join  is: DIF1
7    INFO   RINAConfig: User name is: BU
8    INFO   RINAConfig: Pass word is: BU
8    INFO   RINAConfig: IDD name is: idd
9    INFO   RINAConfig: DNSName: localhost
9    INFO   RINAConfig: DNSPort: 21111
9    INFO   RINAConfig: TCPPort: 21116
43   INFO   TCPFlowManager: Registration to DNS finished
5046 INFO   RINAConfig: name of neihbour 1 is idd
56026 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 1
56026 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0, 1]
56026 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 2
56026 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0, 1, 2]
56026 DEBUG  NodeBiddingImpl::computeEta: FINAL vNodesToExclude: [0, 1, 2]
56026 DEBUG  Pnode::computeUtility1 with m: m = [0, 1, 2]
56026 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56026 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
56026 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56026 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
56027 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56027 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
56027 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56027 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
56027 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56027 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 2
56027 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56027 DEBUG  Pnode::computeUtility1 currentCapacity  = 30.0
56027 DEBUG  Pnode::computeUtility1 with m: utility = 0.4999
56027 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.4999
56027 DEBUG  Pnode::computeUtility1 with m: m = [0, 1, 2]
56027 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56027 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
56027 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56027 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
56027 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56027 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
56027 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56027 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
56027 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56027 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 2
56027 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56028 DEBUG  Pnode::computeUtility1 currentCapacity  = 30.0
56028 DEBUG  Pnode::computeUtility1 with m: utility = 0.4999
56028 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.4999
56028 INFO   NodeBiddingImpl::computeEta: pnode2 eta: 3 for sliceID: 7642008
56028 INFO   NodeBiddingImpl::computeEta: pnode2 Uij: 0.4999 for sliceID: 7642008
56028 DEBUG  NodeBiddingImpl::computeEta: END ====================
56028 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING eta : 3
56028 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING Uij : 0.4999
56030 DEBUG  NodeBiddingImpl::nodeBidding: newRequestedVnodeCapacity = 10
56030 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeCapacity()= 0.01
56030 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeStressBeforeThisSliceRequest() = 10.01
56030 DEBUG  NodeBiddingImpl::nodeBidding: m AFTER compute eta: [0, 1, 2, 3]
56030 DEBUG  NodeBiddingImpl::nodeBidding: _mMap AFTER compute eta: {7642008=[0, 1, 2, 3]}
56030 DEBUG  NodeBiddingImpl::nodeBidding: b AFTER compute eta: [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.0]
56031 DEBUG  NodeBiddingImpl::nodeBidding: _bidVectorMap AFTER compute eta: {7642008=[0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.0]}
56031 DEBUG  NodeBiddingImpl::nodeBidding: a AFTER compute eta: {0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2}
56031 DEBUG  NodeBiddingImpl::nodeBidding: _allocationVectorMap AFTER compute eta: {7642008={0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2}}
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 5
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_allocationPolicy(): sad
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 5
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 5
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: currentBids: 4
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 5
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: vnode: vNodeId: 3
vNodeCapacity: 10
tempCapacity: 10
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_nodeStressBeforeThisSliceRequest(): 10.01
56031 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_targetNodeCapacity: 100.0
56032 DEBUG  NodeBiddingImpl::nodeBidding: bidisNeeded AFTER: true
56032 DEBUG  NodeBiddingImpl::nodeBidding: m BEFORE overbidAttempt: [0, 1, 2, 3]
56032 DEBUG  NodeBiddingImpl::overbidAttempt: START ======================
56032 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
56032 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
56032 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
56032 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
56032 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 0
56032 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.8998999999999999
56032 DEBUG  hij: 0.4997501249375312
56032 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
56032 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
56032 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
56032 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
56033 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 1
56033 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.6999000000000001
56033 DEBUG  hij: 0.4997501249375312
56033 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
56033 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
56033 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
56033 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
56033 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 2
56033 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.5999
56033 DEBUG  hij: 0.4997501249375312
56033 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
56033 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
56033 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
56033 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
56034 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 3
56034 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.4999
56034 DEBUG  hij: 0.4997501249375312
56034 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
56034 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
56034 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
56034 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
56034 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 4
56034 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.0
56034 DEBUG  hij: 0.4997501249375312
56034 DEBUG  NodeBiddingImpl::overbidAttempt END: bid is possible ======================
56034 DEBUG  NodeBiddingImpl::nodeBidding: existsJ AFTER overbidAttempt : true
56034 DEBUG  NodeBiddingImpl::nodeBidding: BEFORE BIDDING eta : -1
56035 DEBUG  NodeBiddingImpl::nodeBidding: BEFORE BIDDING Uij : 4.9E-324
56035 DEBUG  NodeBiddingImpl::computeEta: START ====================
56035 DEBUG  NodeBiddingImpl::computeEta: m: [0, 1, 2, 3]
56035 DEBUG  NodeBiddingImpl::computeEta: m.size: 4
56035 DEBUG  NodeBiddingImpl::computeEta: b: [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.0]
56035 DEBUG  NodeBiddingImpl::computeEta: b.size: 5
56035 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 0
56035 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0]
56035 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 1
56035 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0, 1]
56035 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 2
56035 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0, 1, 2]
56035 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 3
56036 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0, 1, 2, 3]
56036 DEBUG  NodeBiddingImpl::computeEta: FINAL vNodesToExclude: [0, 1, 2, 3]
56036 DEBUG  Pnode::computeUtility1 with m: m = [0, 1, 2, 3]
56036 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56036 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
56036 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56036 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
56036 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56036 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
56036 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56036 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
56036 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56036 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 2
56036 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56037 DEBUG  Pnode::computeUtility1 currentCapacity  = 30.0
56037 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
56037 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 3
56037 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
56037 DEBUG  Pnode::computeUtility1 currentCapacity  = 40.0
56037 DEBUG  Pnode::computeUtility1 with m: utility = 0.39990000000000003
56037 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.39990000000000003
56037 INFO   NodeBiddingImpl::computeEta: pnode2 eta: 4 for sliceID: 7642008
56037 INFO   NodeBiddingImpl::computeEta: pnode2 Uij: 0.39990000000000003 for sliceID: 7642008
56037 DEBUG  NodeBiddingImpl::computeEta: END ====================
56037 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING eta : 4
56037 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING Uij : 0.39990000000000003
56037 DEBUG  NodeBiddingImpl::nodeBidding: newRequestedVnodeCapacity = 10
56038 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeCapacity()= 0.01
56038 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeStressBeforeThisSliceRequest() = 10.01
56038 DEBUG  NodeBiddingImpl::nodeBidding: m AFTER compute eta: [0, 1, 2, 3, 4]
56038 DEBUG  NodeBiddingImpl::nodeBidding: _mMap AFTER compute eta: {7642008=[0, 1, 2, 3, 4]}
56038 DEBUG  NodeBiddingImpl::nodeBidding: b AFTER compute eta: [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56038 DEBUG  NodeBiddingImpl::nodeBidding: _bidVectorMap AFTER compute eta: {7642008=[0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]}
56038 DEBUG  NodeBiddingImpl::nodeBidding: a AFTER compute eta: {0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}
56038 DEBUG  NodeBiddingImpl::nodeBidding: _allocationVectorMap AFTER compute eta: {7642008={0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}}
56038 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 5
56038 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_allocationPolicy(): sad
56038 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 5
56039 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 5
56039 DEBUG  NodeBiddingImpl::biddingIsNeeded: currentBids: 5
56039 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 5
56039 DEBUG  NodeBiddingImpl::nodeBidding: bidisNeeded AFTER: false
56039 DEBUG  NodeBiddingImpl::nodeBidding: bidisNeeded = false
56039 DEBUG  NodeBiddingImpl::nodeBidding: get_allocationPolicy: sad
56039 DEBUG  NodeBiddingImpl::nodeBidding: _allocationVectorMap: {7642008={0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}}
56039 DEBUG  NodeBiddingImpl::nodeBidding: _bidVectorMap: {7642008=[0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]}
56039 DEBUG  NodeBiddingImpl::nodeBidding: _mMap: {7642008=[0, 1, 2, 3, 4]}
56039 DEBUG  Pnode::handleFirstBidMessage: BEFORE updateBiddingData _currentBiddingData  vinea.util.BiddingData@2e297ffb
56039 DEBUG  Pnode::handleFirstBidMessage: BEFORE updateBiddingData _currentBiddingData.get_allocationVectorMap() {7642008={0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}}
56039 DEBUG  Pnode::handleFirstBidMessage: BEFORE updateBiddingData _currentBiddingData.get_allocationVector(sliceID)  {0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}
56040 DEBUG  Pnode::handleFirstBidMessage: AFTER updateBiddingData _currentBiddingData  vinea.util.BiddingData@26914f6a
56040 DEBUG  Pnode::handleFirstBidMessage: AFTER updateBiddingData _currentBiddingData.get_allocationVectorMap() {7642008={0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}}
56040 DEBUG  Pnode::handleFirstBidMessage: AFTER updateBiddingData _currentBiddingData.get_allocationVector(sliceID)  {0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}
56040 DEBUG  NodeAgreement::nodeAgreement: received_sliceID: 7642008
56040 DEBUG  NodeAgreement::nodeAgreement: received_allocationPolicy: sad
56040 DEBUG  NodeAgreement::nodeAgreement: received_bidTime: [vNodeId: 0
time: 1376424917481
, vNodeId: 1
time: 1376424917481
, vNodeId: 2
time: 1376424917481
, vNodeId: 3
time: 1376424917481
, vNodeId: 4
time: 1376424917481
]
56041 DEBUG  NodeAgreement::nodeAgreement: received_assignment: [vNodeId: 0
hostingPnodeName: "pnode1"
, vNodeId: 1
hostingPnodeName: "pnode1"
, vNodeId: 2
hostingPnodeName: "pnode1"
, vNodeId: 3
hostingPnodeName: "pnode1"
, vNodeId: 4
hostingPnodeName: "pnode1"
]
56041 DEBUG  NodeAgreement::extract_ak: assignmentsList : [vNodeId: 0
hostingPnodeName: "pnode1"
, vNodeId: 1
hostingPnodeName: "pnode1"
, vNodeId: 2
hostingPnodeName: "pnode1"
, vNodeId: 3
hostingPnodeName: "pnode1"
, vNodeId: 4
hostingPnodeName: "pnode1"
]
56041 DEBUG  NodeAgreement::extract_ak: aIter : java.util.Collections$UnmodifiableCollection$1@df4cbee
56042 DEBUG  NodeAgreement::extract_ak: a_k : {0=pnode1, 1=pnode1, 2=pnode1, 3=pnode1, 4=pnode1}
56042 DEBUG  NodeAgreement::nodeAgreement: a_k : {0=pnode1, 1=pnode1, 2=pnode1, 3=pnode1, 4=pnode1}
56042 DEBUG  NodeAgreement::nodeAgreement: _currentBiddingData : vinea.util.BiddingData@26914f6a
56042 DEBUG  NodeAgreement::nodeAgreement: get_allocationVectorMap() : {7642008={0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}}
56042 DEBUG  NodeAgreement::nodeAgreement: a_i : {0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}
56042 DEBUG  NodeAgreement::nodeAgreement:: received_bids: [vNodeId: 0
bidValue: 0.8998999999999999
, vNodeId: 1
bidValue: 0.6999000000000001
, vNodeId: 2
bidValue: 0.5999
, vNodeId: 3
bidValue: 0.4999
, vNodeId: 4
bidValue: 0.39990000000000003
]
56043 DEBUG  NodeAgreement::extract_bk: received_bids : [vNodeId: 0
bidValue: 0.8998999999999999
, vNodeId: 1
bidValue: 0.6999000000000001
, vNodeId: 2
bidValue: 0.5999
, vNodeId: 3
bidValue: 0.4999
, vNodeId: 4
bidValue: 0.39990000000000003
]
56043 DEBUG  NodeAgreement::extract_bk: b_k : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56043 DEBUG  NodeAgreement::nodeAgreement: receiver b_k : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56043 DEBUG  NodeAgreement::nodeAgreement:: receiver b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56044 DEBUG  NodeAgreement::extract_tk: received_timeStamps : [vNodeId: 0
time: 1376424917481
, vNodeId: 1
time: 1376424917481
, vNodeId: 2
time: 1376424917481
, vNodeId: 3
time: 1376424917481
, vNodeId: 4
time: 1376424917481
]
56044 DEBUG  NodeAgreement::extract_tk: t_k : {0=1376424917481, 1=1376424917481, 2=1376424917481, 3=1376424917481, 4=1376424917481}
56044 DEBUG  NodeAgreement::nodeAgreement:: sender t_k : {0=1376424917481, 1=1376424917481, 2=1376424917481, 3=1376424917481, 4=1376424917481}
56044 DEBUG  NodeAgreement::nodeAgreement:: sender t_i : {}
56044 DEBUG  NodeAgreement::nodeAgreement: received_m: [0, 1, 2, 3, 4]
56044 DEBUG  NodeAgreement::nodeAgreement: b_k.size(): 5
56044 DEBUG  NodeAgreement::nodeAgreement: for loop: j: 0
56044 DEBUG  NodeAgreement::nodeAgreement: a_kj : pnode1
56044 DEBUG  NodeAgreement::nodeAgreement: a_ij : pnode2
56044 DEBUG  NodeAgreement::nodeAgreement: b_kj : 0.8998999999999999
56044 DEBUG  NodeAgreement::nodeAgreement: b_k : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56044 DEBUG  NodeAgreement::nodeAgreement: b_ij : 0.8998999999999999
56045 DEBUG  NodeAgreement::nodeAgreement: b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56045 DEBUG  NodeAgreement::nodeAgreement: t_kj  : 1376424917481
56045 DEBUG  NodeAgreement::nodeAgreement: t_k  : {0=1376424917481, 1=1376424917481, 2=1376424917481, 3=1376424917481, 4=1376424917481}
56045 DEBUG  NodeAgreement::nodeAgreement: t_ij : -9223372036854775808
56045 DEBUG  NodeAgreement::nodeAgreement: t_i : {}
56045 DEBUG  NodeAgreement::nodeAgreement: conflict resolution rule 2
56045 DEBUG  NodeAgreement::updateAndRebroadcast: for vnode 0
56045 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating a_i : {0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2}
56045 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating a_i : {1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2, 0=pnode1}
56048 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56048 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56048 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating t_i : {}
56048 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating t_i : {0=1376424917481}
56048 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating m_i : [0, 1, 2, 3, 4]
56048 DEBUG  NodeAgreement::releaseSubsequentVnodes: old bundle m_i : [0, 1, 2, 3, 4]
56049 DEBUG  NodeAgreement::releaseSubsequentVnodes: newBundle_m : []
56049 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating m_i : []
56049 DEBUG  NodeAgreement::nodeAgreement: for loop: j: 1
56049 DEBUG  NodeAgreement::nodeAgreement: a_kj : pnode1
56049 DEBUG  NodeAgreement::nodeAgreement: a_ij : pnode2
56049 DEBUG  NodeAgreement::nodeAgreement: b_kj : 0.6999000000000001
56049 DEBUG  NodeAgreement::nodeAgreement: b_k : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56049 DEBUG  NodeAgreement::nodeAgreement: b_ij : 0.6999000000000001
56049 DEBUG  NodeAgreement::nodeAgreement: b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56049 DEBUG  NodeAgreement::nodeAgreement: t_kj  : 1376424917481
56049 DEBUG  NodeAgreement::nodeAgreement: t_k  : {0=1376424917481, 1=1376424917481, 2=1376424917481, 3=1376424917481, 4=1376424917481}
56049 DEBUG  NodeAgreement::nodeAgreement: t_ij : -9223372036854775808
56050 DEBUG  NodeAgreement::nodeAgreement: t_i : {0=1376424917481}
56050 DEBUG  NodeAgreement::nodeAgreement: conflict resolution rule 2
56050 DEBUG  NodeAgreement::updateAndRebroadcast: for vnode 1
56050 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating a_i : {1=pnode2, 2=pnode2, 3=pnode2, 4=pnode2, 0=pnode1}
56050 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating a_i : {2=pnode2, 3=pnode2, 4=pnode2, 0=pnode1, 1=pnode1}
56050 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56050 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56050 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating t_i : {0=1376424917481}
56050 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating t_i : {0=1376424917481, 1=1376424917481}
56050 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating m_i : []
56050 DEBUG  NodeAgreement::releaseSubsequentVnodes: old bundle m_i : []
56050 DEBUG  NodeAgreement::releaseSubsequentVnodes: newBundle_m : []
56050 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating m_i : []
56050 DEBUG  NodeAgreement::nodeAgreement: for loop: j: 2
56051 DEBUG  NodeAgreement::nodeAgreement: a_kj : pnode1
56051 DEBUG  NodeAgreement::nodeAgreement: a_ij : pnode2
56051 DEBUG  NodeAgreement::nodeAgreement: b_kj : 0.5999
56051 DEBUG  NodeAgreement::nodeAgreement: b_k : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56051 DEBUG  NodeAgreement::nodeAgreement: b_ij : 0.5999
56051 DEBUG  NodeAgreement::nodeAgreement: b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56051 DEBUG  NodeAgreement::nodeAgreement: t_kj  : 1376424917481
56051 DEBUG  NodeAgreement::nodeAgreement: t_k  : {0=1376424917481, 1=1376424917481, 2=1376424917481, 3=1376424917481, 4=1376424917481}
56051 DEBUG  NodeAgreement::nodeAgreement: t_ij : -9223372036854775808
56051 DEBUG  NodeAgreement::nodeAgreement: t_i : {0=1376424917481, 1=1376424917481}
56051 DEBUG  NodeAgreement::nodeAgreement: conflict resolution rule 2
56051 DEBUG  NodeAgreement::updateAndRebroadcast: for vnode 2
56051 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating a_i : {2=pnode2, 3=pnode2, 4=pnode2, 0=pnode1, 1=pnode1}
56052 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating a_i : {3=pnode2, 4=pnode2, 0=pnode1, 1=pnode1, 2=pnode1}
56052 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56052 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56052 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating t_i : {0=1376424917481, 1=1376424917481}
56052 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating t_i : {0=1376424917481, 1=1376424917481, 2=1376424917481}
56052 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating m_i : []
56052 DEBUG  NodeAgreement::releaseSubsequentVnodes: old bundle m_i : []
56052 DEBUG  NodeAgreement::releaseSubsequentVnodes: newBundle_m : []
56052 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating m_i : []
56052 DEBUG  NodeAgreement::nodeAgreement: for loop: j: 3
56052 DEBUG  NodeAgreement::nodeAgreement: a_kj : pnode1
56052 DEBUG  NodeAgreement::nodeAgreement: a_ij : pnode2
56052 DEBUG  NodeAgreement::nodeAgreement: b_kj : 0.4999
56053 DEBUG  NodeAgreement::nodeAgreement: b_k : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56053 DEBUG  NodeAgreement::nodeAgreement: b_ij : 0.4999
56053 DEBUG  NodeAgreement::nodeAgreement: b_i : [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.39990000000000003]
56053 DEBUG  NodeAgreement::nodeAgreement: t_kj  : 1376424917481
56053 DEBUG  NodeAgreement::nodeAgreement: t_k  : {0=1376424917481, 1=1376424917481, 2=1376424917481, 3=1376424917481, 4=1376424917481}
56053 DEBUG  NodeAgreement::nodeAgreement: t_ij : -9223372036854775808
56053 DEBUG  NodeAgreement::nodeAgreement: t_i : {0=1376424917481, 1=1376424917481, 2=1376424917481}
56053 DEBUG  NodeAgreement::nodeAgreement: conflict resolution rule 2
56053 DEBUG  NodeAgreement::updateAndRebroadcast: for vnode 3
56053 DEBUG  NodeAgreement::updateAndRebroadcast: BEFORE updating a_i : {3=pnode2, 4=pnode2, 0=pnode1, 1=pnode1, 2=pnode1}
56053 DEBUG  NodeAgreement::updateAndRebroadcast: AFTER updating a_i : {4=pnode2, 0=pnode1, 1=pnode1, 2=pnode1, 3=pnode1}
